loan_amnt,installment,grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,fico_average,term_ 60 months,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding
25000,608.22,4,11,120000.0,0,1.18,0,1,7,0,8146,72.1,25,0.0,722.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6300,143.54,3,9,99840.0,0,9.83,0,0,7,0,0,0.0,15,0.0,692.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15150,521.78,4,5,45324.0,0,15.83,0,1,8,0,8992,82.5,13,0.0,682.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,433.11,5,3,57600.0,1,18.52,0,3,18,0,10639,62.8,30,0.0,662.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15250,377.12,5,3,72000.0,1,20.9,0,0,7,0,32963,77.4,9,0.0,682.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15600,385.78,5,7,49000.0,0,22.04,0,1,10,0,11435,93.7,17,0.0,697.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7500,265.17,5,1,50000.0,0,13.34,0,0,8,0,7430,95.3,20,0.0,662.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,114.87,3,5,40000.0,1,14.49,0,2,9,0,3315,21.7,13,0.0,697.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9875,306.23,1,5,30000.0,0,27.48,0,0,9,0,14999,47.2,16,0.0,727.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8500,272.8,2,5,21221.0,0,8.76,0,3,5,0,3168,33.3,8,0.0,727.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15250,522.47,3,2,38272.0,0,21.26,0,1,13,0,11440,26.9,28,0.0,687.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,389.3,2,1,42000.0,0,19.83,0,2,9,0,12959,64.3,12,0.0,707.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24250,852.8,4,3,120000.0,0,14.65,0,2,21,0,15447,45.6,30,0.0,682.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12000,387.21,2,8,60000.0,0,12.32,0,1,6,1,4515,69.5,21,1.0,717.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24250,857.36,5,11,60996.0,0,17.41,1,0,6,0,28712,93.8,24,0.0,692.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,105.51,4,11,84996.0,0,10.83,0,0,3,0,6465,98.0,5,0.0,697.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4500,136.48,1,11,23000.0,0,19.15,0,2,10,0,4606,15.2,30,0.0,752.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,363.93,1,11,70000.0,0,4.2,0,0,14,0,2854,6.0,36,0.0,772.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11500,356.62,1,5,25000.0,0,19.44,0,1,5,0,16308,41.8,19,0.0,792.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,303.27,1,1,40000.0,0,14.55,0,0,11,0,5534,31.4,36,0.0,762.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,242.62,1,5,48000.0,0,0.72,0,0,5,0,1492,6.1,17,0.0,802.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7200,164.05,3,8,56000.0,0,18.17,1,1,13,0,5947,70.0,21,0.0,702.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16000,524.66,2,11,92000.0,0,15.94,0,1,14,0,82313,66.0,35,0.0,732.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4800,155.7,2,5,90000.0,0,19.31,0,2,20,1,12486,49.9,45,1.0,682.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3600,126.61,4,4,39772.0,1,2.87,0,1,3,0,1377,91.8,4,0.0,667.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,879.18,4,10,88000.0,0,14.78,0,1,10,0,37680,81.1,17,0.0,682.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21000,498.6,4,11,78000.0,0,5.62,0,3,13,0,3861,12.1,35,0.0,742.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3000,97.33,2,3,50000.0,0,9.58,0,0,3,0,5675,83.5,27,0.0,702.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,220.55,3,5,62400.0,0,14.37,0,1,8,0,1316,8.6,13,0.0,702.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000,259.53,2,4,87000.0,0,8.32,0,0,11,0,30481,66.3,18,0.0,682.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,674.46,3,11,100000.0,0,0.56,1,2,4,0,2177,39.0,22,0.0,757.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13000,400.93,1,1,28800.0,0,16.96,0,0,13,0,15158,20.4,20,0.0,757.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10800,252.25,3,5,33000.0,1,20.0,0,2,7,1,12867,76.6,17,1.0,692.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17600,383.64,2,8,87000.0,1,14.21,0,0,9,0,9415,0.2,19,0.0,797.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,67.81,3,11,75000.0,0,10.59,0,1,10,1,3420,95.0,21,0.0,692.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,324.42,2,3,72000.0,0,6.62,0,0,7,0,1985,37.5,12,0.0,707.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,843.08,3,1,138000.0,0,4.14,0,0,4,0,6578,65.8,13,0.0,737.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13600,445.96,2,3,95000.0,0,9.11,0,1,3,0,0,0.0,25,0.0,742.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25000,623.2,5,5,165000.0,0,11.64,1,2,7,0,27803,81.8,30,0.0,707.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,608.22,4,9,100000.0,1,16.81,0,2,12,0,45679,64.2,53,0.0,727.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,490.63,5,11,82284.0,0,15.94,0,2,12,0,21092,51.4,39,0.0,702.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000,259.53,2,4,43000.0,0,5.53,1,0,5,0,7848,77.9,19,0.0,692.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6600,159.28,4,8,59000.0,0,12.71,0,1,5,0,797,79.7,15,0.0,747.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13000,293.67,3,8,65000.0,0,6.63,0,0,6,0,6475,30.7,39,0.0,702.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,310.1,1,3,75000.0,0,0.72,0,1,7,0,370,2.1,8,0.0,757.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9500,308.2,2,10,90400.0,0,8.12,0,2,7,0,33907,55.2,26,0.0,752.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14000,335.13,4,5,45000.0,0,22.37,0,2,11,0,18672,69.0,28,0.0,682.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5600,126.51,3,2,31000.0,1,16.45,0,1,6,0,3625,54.1,11,0.0,707.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,463.3,3,1,168000.0,0,7.46,0,1,9,0,17242,49.5,37,0.0,772.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000,303.27,1,2,90000.0,0,5.43,0,0,6,0,2140,42.8,16,0.0,767.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000,260.93,2,6,40000.0,0,13.02,0,1,9,0,15702,36.8,24,0.0,692.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,340.81,3,11,42500.0,0,0.28,0,3,3,1,45,0.6,16,1.0,692.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,214.3,2,11,39000.0,0,16.95,0,2,8,0,2874,21.0,20,0.0,757.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,344.61,3,11,125000.0,0,25.06,0,1,16,0,65378,45.8,27,0.0,752.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,225.9,3,3,23000.0,0,15.76,0,0,3,0,11533,78.5,10,0.0,732.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,151.64,1,11,64000.0,0,8.85,0,2,9,0,1991,7.0,18,0.0,767.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7750,241.65,1,10,43000.0,0,18.56,0,1,9,0,15672,67.8,29,0.0,722.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23000,573.35,5,8,55000.0,0,16.19,0,0,7,0,27608,94.9,23,0.0,717.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,372.12,1,1,35000.0,0,10.35,0,1,7,0,2363,20.9,7,0.0,752.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25000,815.4,2,7,105000.0,0,9.65,0,0,8,0,83622,29.3,17,0.0,752.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22000,557.23,5,10,60000.0,1,19.9,0,0,6,0,15284,96.7,19,0.0,702.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,883.88,5,11,62400.0,1,8.19,0,2,5,0,9767,97.7,33,0.0,712.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,284.92,4,2,28800.0,0,4.25,0,6,4,0,315,3.2,5,0.0,742.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14400,469.67,2,3,100000.0,0,6.6,0,0,11,1,12224,97.6,19,1.0,707.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,463.3,3,5,47004.0,0,14.73,0,1,6,0,2577,17.3,26,0.0,782.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6500,196.04,1,7,480000.0,0,0.09,0,0,7,0,1917,19.6,19,0.0,822.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18250,454.94,5,7,49000.0,0,22.14,0,1,6,0,10692,89.8,18,0.0,682.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14400,313.89,2,4,45000.0,0,20.69,0,0,8,0,8709,72.0,17,0.0,712.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13500,435.61,2,7,36000.0,0,21.7,0,0,5,0,23592,78.6,14,0.0,707.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,155.9,1,11,100000.0,0,3.19,0,0,3,0,8755,45.1,11,0.0,742.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9600,291.14,1,8,88000.0,0,13.23,0,0,10,0,2042,20.2,36,0.0,762.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3600,115.54,2,4,60000.0,0,5.14,0,1,13,0,10540,29.2,17,0.0,707.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,310.1,1,2,48000.0,0,15.05,0,1,19,0,5797,38.9,24,0.0,737.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000,655.82,2,5,83000.0,0,19.91,0,1,9,0,42737,69.3,29,0.0,752.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4800,115.84,4,4,78000.0,0,15.86,0,3,9,0,10305,60.3,38,0.0,672.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6700,208.91,1,1,12000.0,1,6.6,0,0,5,0,2215,51.5,7,0.0,712.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,303.27,1,6,90000.0,0,0.84,0,0,7,0,3765,16.3,15,0.0,767.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,372.12,1,5,140004.0,0,16.15,0,0,9,0,113671,70.0,20,0.0,722.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,65.24,2,11,53976.0,0,21.14,0,0,9,0,15588,73.2,31,0.0,672.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000,271.22,3,11,58000.0,0,14.63,1,1,9,0,7385,54.7,38,0.0,677.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000,852.02,3,7,96000.0,0,1.48,0,3,7,0,6357,25.0,21,0.0,727.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,90.99,1,1,79272.0,0,11.69,0,2,6,0,19894,73.7,30,0.0,762.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6000,205.57,3,11,50000.0,0,17.83,2,2,17,1,9618,49.3,22,1.0,667.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,370.09,1,1,49700.0,0,5.99,0,1,14,0,21808,57.4,49,0.0,772.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1800,58.09,2,2,50004.0,1,18.93,0,1,11,0,2175,17.7,21,0.0,702.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9000,196.18,2,6,45000.0,0,13.25,0,0,11,0,8212,59.5,19,0.0,702.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,216.87,3,11,58516.0,0,15.3,0,2,6,0,23061,85.7,23,0.0,727.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5500,126.36,3,2,95000.0,1,9.92,0,3,10,0,12858,53.8,23,0.0,697.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15000,530.33,5,11,47000.0,0,18.38,0,0,7,0,13324,79.0,21,0.0,677.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,180.96,1,11,46200.0,0,26.62,0,0,19,0,6764,10.1,30,0.0,762.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,385.13,2,2,160000.0,0,4.14,0,4,10,0,268,1.3,18,0.0,762.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,322.68,2,7,40000.0,0,23.82,0,0,11,0,11739,83.8,22,0.0,692.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11000,341.11,1,3,51250.0,0,26.29,0,1,8,0,13584,49.6,22,0.0,737.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,628.2,5,4,80000.0,1,6.63,0,2,10,0,7901,30.9,19,0.0,692.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7200,172.35,4,3,22200.0,0,18.16,0,1,8,0,2739,35.1,17,0.0,682.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,648.83,2,1,170000.0,0,11.15,0,0,8,0,140820,76.2,19,0.0,732.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,308.41,1,1,68700.0,1,16.54,0,0,8,0,11254,48.5,15,0.0,737.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500,197.13,1,9,76800.0,0,22.84,0,0,11,0,7435,64.1,32,0.0,732.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,467.13,3,6,58000.0,0,14.36,0,1,10,0,14136,31.8,25,0.0,747.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1500,33.89,3,5,40000.0,0,7.08,0,2,8,0,6243,68.6,16,0.0,712.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000,273.41,3,10,37000.0,0,11.81,0,0,4,0,13315,87.6,12,0.0,722.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5200,176.29,3,1,26000.0,0,17.77,0,2,8,0,4824,67.9,26,0.0,677.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,108.07,2,5,78000.0,0,14.18,0,0,6,0,3705,82.3,8,0.0,702.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,655.82,2,1,75000.0,0,12.62,0,0,10,0,14155,46.1,16,0.0,717.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8400,260.49,1,2,60000.0,0,4.86,0,0,5,0,0,0.0,12,0.0,757.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,311.8,1,6,85000.0,0,7.26,0,0,4,0,143010,86.9,19,0.0,742.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14000,502.7,5,1,95000.0,0,9.37,0,0,3,0,13522,98.0,3,0.0,682.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22000,501.25,3,11,45000.0,0,10.05,0,0,10,0,11345,40.9,23,0.0,747.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,98.38,2,1,41000.0,1,23.53,0,2,7,0,1482,26.5,24,0.0,682.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7000,215.89,1,4,85000.0,0,2.56,0,0,4,0,7086,29.6,5,0.0,762.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,233.57,3,4,74000.0,0,18.19,1,1,14,0,23579,72.4,31,0.0,692.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8400,199.44,4,4,65000.0,0,9.51,1,1,16,0,11546,36.8,24,0.0,682.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,609.99,1,7,100000.0,0,9.43,0,1,9,0,7097,12.0,34,0.0,787.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3800,132.25,4,5,75000.0,1,4.35,0,0,5,0,8367,79.7,6,0.0,662.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,361.99,4,11,69000.0,0,19.93,0,1,12,0,13697,65.2,32,0.0,707.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9250,232.44,5,7,21000.0,0,10.4,1,0,8,0,4585,60.5,9,0.0,667.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,268.33,3,3,62000.0,0,4.74,1,2,23,0,4886,15.5,39,0.0,707.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,481.41,2,11,32304.0,0,22.51,0,0,9,0,11619,20.9,13,0.0,762.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,262.33,2,1,27000.0,0,7.16,0,1,4,0,5472,84.2,6,0.0,702.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6200,214.66,4,4,30000.0,0,23.64,0,0,13,0,10531,60.9,17,0.0,662.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12250,381.96,1,5,102000.0,0,10.86,0,1,10,0,6168,29.0,14,0.0,732.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,160.47,2,6,36000.0,0,26.73,0,0,7,0,2881,24.8,8,0.0,722.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000,116.79,3,1,30000.0,0,16.6,0,1,8,0,6452,56.1,21,0.0,682.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17000,384.03,3,5,40000.0,0,9.09,0,0,7,0,14335,50.2,12,0.0,732.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,174.02,4,7,24000.0,0,2.85,0,0,4,0,1469,22.6,10,0.0,662.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,326.16,2,7,62000.0,0,5.36,0,0,5,0,8350,71.4,9,0.0,687.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,459.08,2,5,75000.0,0,14.26,0,0,11,0,14547,85.1,21,0.0,687.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12300,401.18,2,2,30000.0,0,21.8,0,0,7,0,18690,85.0,11,0.0,687.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,310.1,1,6,87000.0,0,3.54,0,0,8,0,6854,39.6,17,0.0,732.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,455.68,3,6,55000.0,0,11.41,0,0,10,0,556,1.8,21,0.0,807.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,362.78,6,11,180000.0,0,14.52,0,3,12,0,71182,98.0,21,0.0,672.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8400,273.98,2,4,48250.0,0,14.85,0,0,6,0,13140,97.3,14,0.0,702.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,674.23,7,11,225000.0,0,19.74,3,0,9,0,37318,72.5,18,0.0,677.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13475,291.24,2,2,30000.0,0,22.64,0,0,11,0,18629,56.3,24,0.0,722.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7200,224.5,1,6,54996.0,0,20.25,0,0,9,0,2787,24.4,17,0.0,702.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11000,341.11,1,11,70000.0,0,16.83,0,0,9,0,30285,40.4,22,0.0,722.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14500,308.09,2,11,77400.0,0,12.28,0,0,12,0,17088,23.7,26,0.0,767.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,187.08,1,5,150000.0,0,10.22,2,2,11,0,3717,22.4,61,0.0,712.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4375,140.42,2,7,16500.0,0,17.53,0,0,13,0,7681,60.0,16,0.0,692.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10000,324.42,2,11,85000.0,0,16.69,0,1,4,0,4540,94.6,24,0.0,747.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,239.38,4,7,80000.0,0,23.32,0,0,15,0,49148,95.5,31,0.0,707.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,93.03,1,9,150000.0,0,12.68,0,0,13,0,52639,7.9,36,0.0,712.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,251.15,2,3,100000.0,0,11.66,2,0,7,0,13481,87.0,13,0.0,687.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9000,272.95,1,4,84000.0,0,10.91,0,0,6,0,7308,35.9,21,0.0,757.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,490.63,5,8,58480.0,1,19.27,0,0,10,1,13201,46.2,29,1.0,702.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,344.41,4,11,34000.0,1,25.27,0,1,3,0,23469,99.4,6,0.0,737.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,815.4,2,7,120000.0,0,18.49,0,0,15,0,12389,24.3,37,0.0,752.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,308.41,1,11,43337.0,0,24.89,0,0,5,0,3888,36.2,8,0.0,752.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000,688.81,4,1,98000.0,0,7.74,0,0,7,0,21646,79.6,14,0.0,692.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17000,548.55,2,1,95000.0,0,18.97,0,0,13,0,9419,21.2,24,0.0,742.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10000,227.84,3,4,80000.0,0,15.5,0,0,7,0,16247,88.8,24,0.0,697.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,398.33,7,7,75000.0,0,4.58,1,0,4,0,3573,76.0,21,0.0,667.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10750,360.56,3,11,30067.2,1,22.59,0,1,10,2,11757,25.5,18,0.0,687.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7200,222.02,1,2,20800.0,1,0.87,0,0,5,0,19,0.1,10,0.0,762.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,474.86,4,11,131000.0,0,17.93,0,3,19,0,30194,27.5,34,0.0,742.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,180.96,1,11,55000.0,0,16.36,0,0,5,0,4516,18.6,15,0.0,777.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,275.69,3,11,55000.0,0,21.49,0,2,11,0,13254,53.2,30,0.0,712.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
